address,appCount,id,name,node,network
0x1a9f0f760e0c2312ba472c413725a151ba7e7461,78,0x1a9f0f760e0c2312ba472c413725a151ba7e7461,redemptions,0xbcfc4bd9ad0e5528cbed5ecc4b90604ad1b62fe117d3f7ddb313a9b1b2ded9cb,xdai
0x1b0b7528ae0ec505faed291339f226329b7ab3d8,0,0x1b0b7528ae0ec505faed291339f226329b7ab3d8,delay,0x1c2b93ad1c4d4302f0169c8f596ce518e4a3324b1fed90c2d80a549a072bcd4e,xdai
0x25a4336aa56f2f2610926d390056e13f841ad85b,0,0x25a4336aa56f2f2610926d390056e13f841ad85b,apm-enssub,0xb0ac22e61db2d74aee32d9c24978e837b27a782e76dbca2425f4fcc2c36519a3,xdai
0x26ed5b33914dc1d2b705375cd2b2354460935f12,0,0x26ed5b33914dc1d2b705375cd2b2354460935f12,gardens-template,0x3d9db79d73be2811e6fad1a03c80a8b04f845cefd7ed560b32b63d49afe0a844,xdai
0x27f4f38c4268f977548704d1fbe5129fde60d447,0,0x27f4f38c4268f977548704d1fbe5129fde60d447,apm-repo,0xddc03eed7f141e7716263d9e4758b05677c0d473ed160ff5d3d84a06d66823c6,xdai
0x322b8b4cbc42e76620542c100e13e219d6d871a0,1,0x322b8b4cbc42e76620542c100e13e219d6d871a0,market-maker,0x42d59617a1b776cf87a9f2c179bc09ac5a242584df244888a30a8455e750277a,xdai
0x33695b7f9412a89aeb5f6012055c51eb865fea8d,0,0x33695b7f9412a89aeb5f6012055c51eb865fea8d,bare-template,0xec860f1419202808b9210ffcf93635621120af898b7a8a270c34e77cd8111858,xdai
0x4079d2425d869bb21629858d43390ede7fa93a13,34,0x4079d2425d869bb21629858d43390ede7fa93a13,token-balance-oracle,0xef3a788f46455d55f97d7047c8893d26afda100d52e6190bdbfb6587f5d599b1,xdai
0x4b7e8662d96194eb8b8e64fe28dcab1f35139e0d,0,0x4b7e8662d96194eb8b8e64fe28dcab1f35139e0d,apm-registry,0x9089af016eb74d66811e1c39c1eef86fdcdb84b5665a4884ebf62339c2613991,xdai
0x4dc7ff95df7d544b8b5195b1ec5f45da471a8470,65,0x4dc7ff95df7d544b8b5195b1ec5f45da471a8470,voting,0x9fa3927f639745e587912d4b0fea7ef9013bf93fb907d29faeab57417ba6e1d4,xdai
0x4ee2c97bc81315d4259186e6219bb5aaf9b24773,0,0x4ee2c97bc81315d4259186e6219bb5aaf9b24773,finance,0x49bacef47c22b4c602f377b56381abf1d02d9695a568b0927d610f78a096fd52,xdai
0x55cfa035631ec7ffef05aff426779a370248e2c7,77,0x55cfa035631ec7ffef05aff426779a370248e2c7,tollgate,0x836ff04da2bec0b03737840f75c97c87a712fb9176ab6538c2516987973cb472,xdai
0x5b63aa2ee7ade69308bd01ba60b629c9b2a281cc,13,0x5b63aa2ee7ade69308bd01ba60b629c9b2a281cc,dandelion-voting,0xf1a28fda6bef4895d111ff59fd86be63fa1a9d61868303e3ff6368363b4c687f,xdai
0x682d02ed0d0381e5f56f08889c34c11647978cd2,0,0x682d02ed0d0381e5f56f08889c34c11647978cd2,membership-template,0x6864ee8dc223b263a8f3f1fefd78dccf7d70dc52b4ac9e7e236709e7cf7afc1f,xdai
0x6dc277d5f9b02c54b3970c4baa53d1b5a5a91d69,7,0x6dc277d5f9b02c54b3970c4baa53d1b5a5a91d69,transactions,0xc908326a9f60d6f7e4deb3b57aeb69ab4f4bab797e52d0c79035775322280b30,xdai
0x71d4870a07c41130d36ce77ae8e85754c1950697,0,0x71d4870a07c41130d36ce77ae8e85754c1950697,apm-enssub,0x60cd779f4dc0820db164ecc193d2e7dd1a813b00f25295bc09610bf4cdca9761,xdai
0x733521990c70a05dcb9c972ee77e4a0cf9363048,1,0x733521990c70a05dcb9c972ee77e4a0cf9363048,tollgate,0x0d321283289e70165ef6db7f11fc62c74a7d39dac3ee148428c4f9e3d74c6d61,xdai
0x78a91af561c69a81c3e5bd89acc2737ec5d9c837,0,0x78a91af561c69a81c3e5bd89acc2737ec5d9c837,apm-enssub,0x4acb60d6b2ad54ae7f9160ca0519cc5a0521d86464b50402f713d698c38b4d05,xdai
0x799d4c26aa953d02c28657e2a14b67743c17abcd,2,0x799d4c26aa953d02c28657e2a14b67743c17abcd,payroll,0x463f596a96d808cb28b5d080181e4a398bc793df2c222f6445189eb801001991,xdai
0x7c879c623bba723363bdd29afc2deca052f7771f,4,0x7c879c623bba723363bdd29afc2deca052f7771f,conviction-voting,0x589851b3734f6578a92f33bfc26877a1166b95238be1f484deeaac6383d14c38,xdai
0x8cd559c243befe0d3bd25632007f7be11bae768e,1,0x8cd559c243befe0d3bd25632007f7be11bae768e,marketplace,0x97253f00520e7299fff02f3eab69577dc2afd896599e28ff9561f9386988b60f,xdai
0x998ba00713561f1c620176023782bebad2cf25ab,117,0x998ba00713561f1c620176023782bebad2cf25ab,token-manager,0xd8de493821904a0eae23e3a30ab559947038f8683de280e97f786d5b2ed59f7c,xdai
0x9eecc62b9e5224f0e840492a41249c286bf009f5,34,0x9eecc62b9e5224f0e840492a41249c286bf009f5,token-request,0x04beb8f1394151eb4a36b41efa85606e8a41edee8ace18827926b75bcc285d5e,xdai
0xa0aa6839b916c3a86bfa7d420218f959a024724a,0,0xa0aa6839b916c3a86bfa7d420218f959a024724a,dandelion-org-template,0x534b69e1f887c1c0fb59f5b0fd13a38f631435371c78122d040c5524822e63b1,xdai
0xabe9b53fee0613d1ae1d318c7915b23c672037eb,166,0xabe9b53fee0613d1ae1d318c7915b23c672037eb,token-manager,0x6b20a3010614eeebf2138ccec99f028a61c811b3b1a3343b6ff635985c75c91f,xdai
0xac5e44ff39414ac4bee51f00598e5baacda7d6ca,1,0xac5e44ff39414ac4bee51f00598e5baacda7d6ca,redemptions,0xbf9fefd9508fe20f068aa3714e9beb8c4fc6dea33dc4c75371b96140d6350d20,xdai
0xb13c10d766d0eeb8a937f241ed20d40753d2060e,0,0xb13c10d766d0eeb8a937f241ed20d40753d2060e,transactions,0x9c07a4acc33bb86d9015eb9fcf1506f0d7d8acff4143eb5cd26bfbe12fcb01e3,xdai
0xbb02b4f68b3a110c2d789d69827c639fe0084797,0,0xbb02b4f68b3a110c2d789d69827c639fe0084797,pilot-template,0xd1dbdd241e2b1b69cf54574c025acf11c9278e90e52d5a5817bf7fe68306173b,xdai
0xbbfa394a2bda4e88ac2de317c0e6e5577e5e26fc,0,0xbbfa394a2bda4e88ac2de317c0e6e5577e5e26fc,bancor-formula,0x6e94827e13e47f3a10dd50d2d72b3061e1f4234275f0e3ef45addb034de82ee9,xdai
0xc068010f4c6463e50844924a1003db5fc0a4a474,0,0xc068010f4c6463e50844924a1003db5fc0a4a474,karma-template,0xb705dc1b2d28bab2657d7fd0d4f8471bad9d9d11744bb6cda5aeecfe60bf14a9,xdai
0xc1493afbe1c33961f877aa5dfc8ac75f229f72ba,1,0xc1493afbe1c33961f877aa5dfc8ac75f229f72ba,presale,0xfad0a75c753bc55b8db4ee26c9316d1d5bad2a23a6f5f9cae8622ec5c30a0eae,xdai
0xc23e831430dc74ef408109e7cb7b94ce19ab6661,0,0xc23e831430dc74ef408109e7cb7b94ce19ab6661,aragon,0x65cd9560255c8d782f716c6345658ae1e79791e829c60c5f6cb175f3645acf70,xdai
0xc96359e02fe238591ba141018464b8bd6b0e2baa,0,0xc96359e02fe238591ba141018464b8bd6b0e2baa,survey,0x030b2ab880b88e228f2da5a3d19a2a31bc10dbf91fb1143776a6de489389471e,xdai
0xcd39e8fbda4a0b9e97cbf209fcbddfc43c8b8f33,42,0xcd39e8fbda4a0b9e97cbf209fcbddfc43c8b8f33,marketplace-controller,0x9898fc4a4c7d0217786f6c608bd9098922bcecf914ee232b3924a1b82f25466f,xdai
0xcfccefc6d560526e1d75e5784655c40d5a65eeda,212,0xcfccefc6d560526e1d75e5784655c40d5a65eeda,vault,0x7e852e0fcfce6551c13800f1e7476f982525c2b5277ba14b24339c68416336d1,xdai
0xd34b837ea62ba176d18cb90cdbed9386d92761b2,0,0xd34b837ea62ba176d18cb90cdbed9386d92761b2,apm-repo,0xf254443da20ea3d6bad4fa45ddd197dd713255675d3304106f889682e479f9c0,xdai
0xd69447bfcd4ca68ee2415892d3a02460885c6775,0,0xd69447bfcd4ca68ee2415892d3a02460885c6775,apm-repo,0x7b4f7602faf178a4a239b8b2ed4155358e256b08ee7c6b6b1b01ebec891ce1f1,xdai
0xe8f9ef7841f434910a6f520778f16905f1c17ffa,78,0xe8f9ef7841f434910a6f520778f16905f1c17ffa,conviction-voting,0xbc5e8545c829b4a2dd66039e0824a32c19e8159e699402865a9e18746f99c390,xdai
0xea11ccd8170241652bd72ddd2189bc9e84f5c21e,0,0xea11ccd8170241652bd72ddd2189bc9e84f5c21e,apm-registry,0x89a40ce63a7b7a31806c7d3a1d10e76d421e7ae1f1205cf0170368052d7fb6a0,xdai
0xea5281a78604a7cc6b73250d84efb09eeb2f4754,42,0xea5281a78604a7cc6b73250d84efb09eeb2f4754,presale,0x30372373f5c25a414e34529acb4ed8654f231a44bd26f9532e187198dd54978b,xdai
0xea82a1e0c9bca70ec2e8471465ed0ebed041d6c9,13,0xea82a1e0c9bca70ec2e8471465ed0ebed041d6c9,token-manager,0x28b7f7bcb4bfd2310258c158a57a1307f45a70858cde9298734a6db37c6ca492,xdai
0xf091fa764e7a7deeb7b260fa3496d11c8effafb6,0,0xf091fa764e7a7deeb7b260fa3496d11c8effafb6,company-template,0x213d899ef6188141f0e7f1f4b5a15bd0b542d1708a9a840f9ebf18f7db36eda5,xdai
0xf1184341837d66ec2c44c61021a4cee4be064a56,33,0xf1184341837d66ec2c44c61021a4cee4be064a56,issuance,0x8cfacf81a9587cba8a478c8548a203d56f0603307b1ec63c05d7d3793cf5e39d,xdai
0xf259e33ceb081f177339d28b882edee11285a662,0,0xf259e33ceb081f177339d28b882edee11285a662,apm-registry,0x9246c13028477a8d2ad871dc5039e7ddedf698521137444347cb8554d947d01e,xdai
0xf5327218996d5aa8d6cfb9761ec0fdd87465cde1,42,0xf5327218996d5aa8d6cfb9761ec0fdd87465cde1,bancor-market-maker,0x27914749c22658264b3aba0bac25b995d2b7e5b0fa68fb84c1b6c98c3d3587e8,xdai
0xfa48cf71f6cbbc152b7769ff16edc7c6a497f9e1,150,0xfa48cf71f6cbbc152b7769ff16edc7c6a497f9e1,dandelion-voting,0x82d8d87cd48f4b245d5c8c1c98c5d527dc7b7e166f62471569fb8b1061900644,xdai
0xfc9ce0f48658a9e336a124651b33b8797207483c,0,0xfc9ce0f48658a9e336a124651b33b8797207483c,reputation-template,0x8376ecf72485efc3ac6fb0c4972f55959aa3508d2e2e7ccce49795718f1458dc,xdai
0xf1184341837d66ec2c44c61021a4cee4be064a56,33,0xf1184341837d66ec2c44c61021a4cee4be064a56,issuance,0x8cfacf81a9587cba8a478c8548a203d56f0603307b1ec63c05d7d3793cf5e39d,xdai
0xf259e33ceb081f177339d28b882edee11285a662,0,0xf259e33ceb081f177339d28b882edee11285a662,apm-registry,0x9246c13028477a8d2ad871dc5039e7ddedf698521137444347cb8554d947d01e,xdai
0xf5327218996d5aa8d6cfb9761ec0fdd87465cde1,42,0xf5327218996d5aa8d6cfb9761ec0fdd87465cde1,bancor-market-maker,0x27914749c22658264b3aba0bac25b995d2b7e5b0fa68fb84c1b6c98c3d3587e8,xdai
0xfa48cf71f6cbbc152b7769ff16edc7c6a497f9e1,157,0xfa48cf71f6cbbc152b7769ff16edc7c6a497f9e1,dandelion-voting,0x82d8d87cd48f4b245d5c8c1c98c5d527dc7b7e166f62471569fb8b1061900644,xdai
0xfc9ce0f48658a9e336a124651b33b8797207483c,0,0xfc9ce0f48658a9e336a124651b33b8797207483c,reputation-template,0x8376ecf72485efc3ac6fb0c4972f55959aa3508d2e2e7ccce49795718f1458dc,xdai
0xfc9ce0f48658a9e336a124651b33b8797207483c,0,0xfc9ce0f48658a9e336a124651b33b8797207483c,reputation-template,0x8376ecf72485efc3ac6fb0c4972f55959aa3508d2e2e7ccce49795718f1458dc,xdai
0xfedb471777977f52375463a50a57d6bfc641144b,0,0xfedb471777977f52375463a50a57d6bfc641144b,token-manager,0xc568f11b5218b4d75fdc69c471ebdcffcb59025cc9119abfb35ed6d0efcbc4ff,mainnet
0xf259e33ceb081f177339d28b882edee11285a662,0,0xf259e33ceb081f177339d28b882edee11285a662,apm-registry,0x9246c13028477a8d2ad871dc5039e7ddedf698521137444347cb8554d947d01e,xdai
0xf5327218996d5aa8d6cfb9761ec0fdd87465cde1,42,0xf5327218996d5aa8d6cfb9761ec0fdd87465cde1,bancor-market-maker,0x27914749c22658264b3aba0bac25b995d2b7e5b0fa68fb84c1b6c98c3d3587e8,xdai
0xfa48cf71f6cbbc152b7769ff16edc7c6a497f9e1,198,0xfa48cf71f6cbbc152b7769ff16edc7c6a497f9e1,dandelion-voting,0x82d8d87cd48f4b245d5c8c1c98c5d527dc7b7e166f62471569fb8b1061900644,xdai
0xfc9ce0f48658a9e336a124651b33b8797207483c,0,0xfc9ce0f48658a9e336a124651b33b8797207483c,reputation-template,0x8376ecf72485efc3ac6fb0c4972f55959aa3508d2e2e7ccce49795718f1458dc,xdai
