id,isForwarder,isUpgradeable,repoAddress,repoName,organizationId,network
0x000ce3f6f699fa22e627d023403e7fe1b232f251,False,True,0xe73671913a7860c0fbdc3987871c1eff732916bf,vault,0x85f12442771a8b5700c365d6e2aa03a8c42c4b78,mainnet
0x0017a25385931ee690dc09df6cca919d1cd007b2,False,True,,kernel,0x0017a25385931ee690dc09df6cca919d1cd007b2,mainnet
0x001809723e6c6f816f82ee58397132d1e3b042ed,True,True,0x5a2c9d871f5ac6f06f2045ab06995a9556e86fbc,token-manager,0x08a221c895649b4015edb4963b08584b3853ac92,mainnet
0x00186c0f2fbfe099b617d374c75a3a5c08e9dd53,False,True,,acl,0x3dd25adc280b94a231c4facd33090d14a9ae658e,mainnet
0x001cd74c9a99b6c68e93fe69595124407b37aa8e,False,True,,kernel,0x001cd74c9a99b6c68e93fe69595124407b37aa8e,mainnet
0x0021b622f112f6328886e8aa757a16952c94b130,True,True,0x5a2c9d871f5ac6f06f2045ab06995a9556e86fbc,token-manager,0x5324de7ed80ab582e131d8cbd1125e1b2d993297,mainnet
0x0026b8e97a1fd9fa92f58d5d22802314a0562114,False,False,,evm-script-registry,0xa9960e563cc24e9305c29a833c5c4ce0a0e864ee,mainnet
0x00299ee9faf692b8e48b0cc7a9c1805dd821b131,True,True,0x12ccf2830f54b865f6d97aa0bc18897baec02185,voting,0xc31691d35e890d70d2357f010406a28ae0fce74e,mainnet
0x002b5ed3d019a6348208674fa1d8869cb53d44f0,False,False,,evm-script-registry,0x958bb05e340b540d6f9a87f6ff0ec73fca272660,mainnet
0x002fee1287b25d1d4a3ec979d06d14895edc6acd,False,True,0x2dab32a4befc9cd6221796ece92e98137c13647a,finance,0x6384c637b9c3921842a22c33831531ce5524e699,mainnet
0x0032d7afdfb7d943c7e0c3a8c9943b5a3c2a0673,False,False,,evm-script-registry,0xed83383b54a7fdb9185e15c259fc54a29b7e8b41,mainnet
0x00356ae670b3acd985044e997f406bf0443b5545,False,True,0x2dab32a4befc9cd6221796ece92e98137c13647a,finance,0xa46a9c2db63f52f4e784a4abe639769443f8b5df,mainnet
0x0037e95c3a295b7801bdd6766bde1c8c87caf0fb,False,True,,acl,0xa67e108c5cf0017653ddf5ee143aebe109d79d8c,mainnet
0x0040afce79245c2c489282bc9d6bb82169c8039b,True,True,0xd461886059dc6a06dc052474ac9bc2fd172465db,dot-voting,0x110810d42d409d526320897399a29ee7b65c1be6,mainnet
0x0046c3a8c9ee14b965fe9727828bf0d8d06cf59a,False,False,,evm-script-registry,0x0e02a3dac4bd1c5d44b53181685ec8484e68acc5,mainnet
0x00527e403c0a73e74376dc0c4b2e5f724a8b2c92,False,True,0xe5cbf0786494680ef35fc6e51b08cbb4f4c638ae,token-request,0x3f72b597dce0abf4957d41c7d1f2f99416c090b7,mainnet
0x00574a980ded4033c19c3d2b8fd6cf757ce8ba14,True,True,0x5a2c9d871f5ac6f06f2045ab06995a9556e86fbc,token-manager,0xbf6f3cd594c6412a8131e8e8a01f2f19da61ab6c,mainnet
0x00599976baea5511ca45268d8c32bc17ad07be75,True,True,0x52ac38791ef1561b172ca89d7115f178d058e57b,agent,0x469b8b9dbc13622f594436bcc06a7079f2cc8c41,mainnet
0x005aa691246cbaae1ace1f620f1e9b9bd0d24f33,True,True,0x12ccf2830f54b865f6d97aa0bc18897baec02185,voting,0x8fa64f19ab40ef70de272d132704b1551e6075fa,mainnet
0x005ca4f1493f451c1588186c570a434ec38e718d,True,True,0x52ac38791ef1561b172ca89d7115f178d058e57b,agent,0x5aad137d8f7d2dc6e1b2548c059b1483360bcc6a,mainnet
0x005d87adbce58c4054136ed7baf0d33033c4a690,False,True,0xe73671913a7860c0fbdc3987871c1eff732916bf,vault,0xa1a10c90040689e441d35848c26ae1fde5c69f6c,mainnet
0x00627041f6c3e51abf54a6c126cd1ac14c236479,False,True,,acl,0x4872ff7797913a3b690cf0342bc26c60bb9eddcb,mainnet
0x0062947e91d9930e104f746d37c88e13cd345553,False,True,0x2dab32a4befc9cd6221796ece92e98137c13647a,finance,0x7f7400f792d931a317d09eff54826b0eecd92fee,mainnet
0x00669df67e4827fcc0e48a1838a8d5ab79281909,True,True,0x52ac38791ef1561b172ca89d7115f178d058e57b,agent,0x79cf3e23eded0fc20992b79acb3b3ffb7c6799b4,mainnet
0x0069746143d8702ba16585384d97995f01125b9e,True,True,0x12ccf2830f54b865f6d97aa0bc18897baec02185,voting,0x3eedaae309be347342c9fba39ddbe5596c10b6c3,mainnet
0x006a54297894bb45c5ebd6167733a43aaa9aee8d,False,True,,acl,0xe65cd2f7276e8273d39fce4ca8f711b1f062168b,mainnet
0x00726159bcf6ae3454ae83f293a65e4830c19dfa,True,True,0x5a2c9d871f5ac6f06f2045ab06995a9556e86fbc,token-manager,0xed3b94155ae31735b9279f2452102514b39c79f4,mainnet
0x007adb5effd35d3f8583fef255cb289a0039517f,False,True,,acl,0x9d4dfc099f9b53c4f9dfe8944680733fd739355f,mainnet
0x007b8669962fbda56d3f90a7dd3a565402171206,False,True,,acl,0xe09aad8b08b6be67bd669e788b297802abeed380,mainnet
0x00894b880bf2c3e863174d1ac93996be3d6874fe,True,True,0x5a2c9d871f5ac6f06f2045ab06995a9556e86fbc,token-manager,0x0c35a98f591b3b80213e8404af49d01ad46158f4,mainnet
0x00952466aa572bb2b1d5330c758944049974a4eb,False,True,0xe73671913a7860c0fbdc3987871c1eff732916bf,vault,0x1c532bc3b37d05e30aae367e4facdcfc98f8a426,mainnet
0x00971d987221f79a4108d5b738946dfce7d0a069,True,True,0x12ccf2830f54b865f6d97aa0bc18897baec02185,voting,0xa7a1d78ff8ca9099148beaea2ffd8d6bd368830a,mainnet
0x009e12bf4948bce98a85aa9c5ccb7aac2d9fbec5,False,True,0xe73671913a7860c0fbdc3987871c1eff732916bf,vault,0xa268fa85fee1146689fad186a246a179b10554ee,mainnet
0x00a140a2b9c164e40ce819e51e802c72ef360a22,False,True,0x2dab32a4befc9cd6221796ece92e98137c13647a,finance,0xbbf55b64bb795924997a9f363643a2de0dbe57bf,mainnet
0x00b1dcfc36670816f3d788b5dacf82f8d46a97a9,False,True,0xe73671913a7860c0fbdc3987871c1eff732916bf,vault,0xa2fb292bcac80b9a551510386a8ff6bfc5eaa01e,mainnet
0x00b424842685f69912cfd93af7293602c973bf56,False,True,,kernel,0x00b424842685f69912cfd93af7293602c973bf56,mainnet
0x00b513ec8bf49874341438a6c90017cb65052d19,False,True,,acl,0x6de186b09fe432bcc8aef3793ab3e9fd2d80db4c,mainnet
0x00b6f14c28e2f32fe9f34297575237c6727a1b1a,True,True,0x5a2c9d871f5ac6f06f2045ab06995a9556e86fbc,token-manager,0xdaa2ac369f7e6d09c5aab4197cebe288ec71444c,mainnet
0x00bc580e3a31a2be8deb64b9824767962d1e632a,True,True,0x5a2c9d871f5ac6f06f2045ab06995a9556e86fbc,token-manager,0x4438655aa0c398bce60f0e9f4a55b38099f4555d,mainnet
0x00c19cca6f1af2496f95c0f299aeb6d99cb3ff1b,False,False,,evm-script-registry,0x2ab6c91acbabc7f856867f94fc2e2e0e395b8212,mainnet
0x00c1eb6dafdc8eb01ce9a29018b4b4a053c6123d,False,True,0x2dab32a4befc9cd6221796ece92e98137c13647a,finance,0xe0fc05149bec0c849ae2d722feb323199db0084c,mainnet
0x00c3b9aee404e133f0d2b2b4bd43e31f4474941c,False,True,0xe73671913a7860c0fbdc3987871c1eff732916bf,vault,0xb86c97718d39394d66106231bef3f1b376b1c524,mainnet
0x00d439660e56eeb959411e33cb251d2ee49a544c,False,True,0x2dab32a4befc9cd6221796ece92e98137c13647a,finance,0xb04f0e7d7c9c74ebe2a33197034c24c1623781d7,mainnet
0x00e1e22b4445afc3537c41842ed8abcaa5bf80d2,True,True,0x5a2c9d871f5ac6f06f2045ab06995a9556e86fbc,token-manager,0x1e82e1a7f5edc0bedd185995b43ce69a86fe6b16,mainnet
0x00e5a1c06fee8811bcf6979480eb34dd7768f6c4,False,True,,acl,0x2c873ff9382721a0531c2e06c87197cf152d52e4,mainnet
0x00ebe03b1b47a3f0e28b40721b02fcb2515cd2a6,False,False,,evm-script-registry,0x463ec344eb9aa510dff44080617448309828fb75,mainnet
0x00ed27e0e02b6e732c099c78e7613160d53c84f5,False,True,0xe73671913a7860c0fbdc3987871c1eff732916bf,vault,0x7091d8fd9221f41414666eafbfd0cf5c309b1a4c,mainnet
0x01036ae829f0a2782711bf973aa4e0b4e3dd48d8,True,True,0x5a2c9d871f5ac6f06f2045ab06995a9556e86fbc,token-manager,0xf8711c8eeff0795fb389bd9ec744b8cffd4c38e7,mainnet
0x0105f5c44a7ea520a7a783fc9eda4e1e6d9b4c04,True,True,0x5a2c9d871f5ac6f06f2045ab06995a9556e86fbc,token-manager,0x1fc913d539ac264aa9a577cd95ba1da9390505d7,mainnet
0x01076fc0fb295505d26bda28a9bf71d1157e72f1,False,True,,acl,0x0de4cc1e91c519b9620905729ae0b0bdbce2a84c,mainnet
0x0108440017c14a0b46563af9202ee7772771df26,False,True,,kernel,0x0108440017c14a0b46563af9202ee7772771df26,mainnet
0x010d19cade195422b674d625a9b3db33fcb99b68,False,True,0x2dab32a4befc9cd6221796ece92e98137c13647a,finance,0x6f617e0f630ad40c904c32d59c6abebb9fcbc112,mainnet
0x0111ddc9a49d289def3a2c57d97c3c3ffecc2f6a,True,True,0x12ccf2830f54b865f6d97aa0bc18897baec02185,voting,0xb719baa6db126a80bc5948ebeb6e1b7f75d65d67,mainnet
0x011d74de7e542e51504cbb7213be680c367cc15a,False,True,,acl,0xbbd8f6287edd5dad22bcfbb6f08c7bf2e5adecef,mainnet
0x0124f26c2f0f6e5e4bcbb10a1423270f490985de,False,False,,evm-script-registry,0xc490e68f261296f2e626f577c679b4d69bcdd758,mainnet
0x01391798214c9abd5e74260829d91eb1d6546a6e,False,True,,acl,0x70c7ea64d85c8135c1488c2159daba25ad0919eb,mainnet
0x0139511ac83e244e63e2e13d8b149979a57670d7,False,True,,acl,0x2bd8eebd435a63c37881ef080da9c6ab4c8e7687,mainnet
0x013d57e816e6f04b81199441450f7190e0f8770a,True,True,0x5a2c9d871f5ac6f06f2045ab06995a9556e86fbc,token-manager,0xaef6691a4485573bdac2eb68cd18abca12f85e36,mainnet
0x01456c7db29f9bcbdeea89a911076e8d5c98ad0c,True,True,0x5a2c9d871f5ac6f06f2045ab06995a9556e86fbc,token-manager,0x16bde2f28b97c6d00484af32d6a032c009fedf18,mainnet
0x014a8b2c90d524d79f88868fa0f16c2e4a5718df,False,False,,evm-script-registry,0xcd92eaffd34b52e50b2c294fdffa48c3284cfb80,mainnet
0x015ed76723aaf0ef9960dd66631d2ecac77e4156,False,True,0xe73671913a7860c0fbdc3987871c1eff732916bf,vault,0x2732fd9fd5f0e84b1b774cf5e6f5c812eafd455b,mainnet
0x0163c547b4abd1672e213291cc62582c357868fe,False,True,,kernel,0x0163c547b4abd1672e213291cc62582c357868fe,mainnet
0x016e5d41828e1949d0568c1afc0ce1e948736c71,False,True,,kernel,0x016e5d41828e1949d0568c1afc0ce1e948736c71,mainnet
0x016f8665ac8b24a245cddb73dcf27439f1879a40,False,True,,kernel,0x016f8665ac8b24a245cddb73dcf27439f1879a40,mainnet
0x0175572d065f2ba297ee4cc4417fa2d4ffcddfc8,False,True,,acl,0x0cd37d0164c18b839a3e6052403a99a1dcab6113,mainnet
0x0176cd88c32f3b0a22b4c88cf437557290acf6b9,False,True,,acl,0x403e457235b9ac447a5f5553f975554312bc89f4,mainnet
0x0178d8c578a0f9409a8cbb2f46704d011eb2d5b8,False,False,,evm-script-registry,0x4f47a21c857ca80311a59986a09e05c8d510ef12,mainnet
0x018aa6b5e1f26b7726b32f566cdf324fbd1b817e,True,True,0x12ccf2830f54b865f6d97aa0bc18897baec02185,voting,0x5a3b1d5a6cc2ea187a24dc00c4be785e7083f53a,mainnet
0x019129980abfa4236aab1f418e1cf1661da2fec1,False,True,0xe73671913a7860c0fbdc3987871c1eff732916bf,vault,0x96bf2883f0868436879d59a4f4167d4763604539,mainnet
0x019d0a04725d3cae14cd922c69cfc3b817999f82,False,True,,kernel,0x019d0a04725d3cae14cd922c69cfc3b817999f82,mainnet
0x019df0e0b7cb48bfd3b3648ffed29bfa0172d854,True,True,0x12ccf2830f54b865f6d97aa0bc18897baec02185,voting,0x9e0815c5eca18d75da8cbd72c5aebdb6e61f8139,mainnet
0x01a0970bd777fd534a4d088ea39c1f2c912de6ff,True,True,0x12ccf2830f54b865f6d97aa0bc18897baec02185,voting,0x366191016b4c850ee0a338caf857d11e0ad46b54,mainnet
0x01a304aef6c0850c54f5efbdfb5892fed9f62612,False,False,,evm-script-registry,0xa922f3b62df58a2c86b0280c830549e1a734411f,mainnet
0x01a7d5a77586df666a8f45029a7f2a4df8fc0efc,True,True,0x12ccf2830f54b865f6d97aa0bc18897baec02185,voting,0x52a7441d6c496b178adfa9a4fd9fa7be6a845efd,mainnet
0x01aef791ac07d268fd33358d90ddf4fefde6f5cd,False,True,0x2dab32a4befc9cd6221796ece92e98137c13647a,finance,0x47eeeaa6f5d0ea2aa24d6371bb1a53878efdb888,mainnet
0x01be3102f2482b4aac6298dd81cd4f29fe670b81,True,True,0x12ccf2830f54b865f6d97aa0bc18897baec02185,voting,0xf6b32eee531a651dca4ac81ba9aed06cca2495c0,mainnet
0x01d2b412184b4f0416e45622f477aa6967492821,False,True,,acl,0xf45f9c13338cb8e2613c756459d64ffae7db9890,mainnet
0x01daeccc8307fa6bc44bbe4bade7da020e1ece62,True,True,0x12ccf2830f54b865f6d97aa0bc18897baec02185,voting,0xd835c54c8c457ab274655f50e58d8ed30f28bd00,mainnet
0x01db448bd5314e4d71285a7022daa19c4bab16f0,False,True,0x1fe9e2ca520967521f644caa87c5aed34bd6e049,rewards,0x4438655aa0c398bce60f0e9f4a55b38099f4555d,mainnet
0x01dd026b400d8cec1039c4c136c3638f68e15ce1,True,True,0x12ccf2830f54b865f6d97aa0bc18897baec02185,voting,0x175f2ef85d031eda9d983280c7917f9265734db7,mainnet
0x01e4f3be6db5280be92c26fecdae00e45927f286,True,True,0x5e2bc4bbfdf21227c80a7a579e4c6d99267bd92e,time-lock,0xa5e7160deacc0c638e3581cfd5fdd9d3a15ed336,mainnet
0x01e5bae592ae4128f393b2d01cc1532093496ac4,False,True,0x2dab32a4befc9cd6221796ece92e98137c13647a,finance,0xbea05654e2779e863875dfc2ebba0636e9f2b999,mainnet
0x01f47687039f5053c2562b2bc0d652438235f0e3,True,True,0x52ac38791ef1561b172ca89d7115f178d058e57b,agent,0x65a8980eaec07e55dca2d24c8809e2f4f4224fd3,mainnet
0x01f78203c06c11240462517540725a41764c2985,False,True,0xe73671913a7860c0fbdc3987871c1eff732916bf,vault,0xc9c69ac969fc2ccd457da62e30b428b29e33a62d,mainnet
0x01f8d12b99d2b8ec528bcab37257361272ccb29f,True,True,0x12ccf2830f54b865f6d97aa0bc18897baec02185,voting,0x11b533ecbdd796370f264d511281cc69091c35bc,mainnet
0x01fb3a280c35e4eedf1f8b3a8c617c047cb93b1f,False,True,,acl,0x81ab05c3afa7a30f335591d150bb1b3679cbbece,mainnet
0x01fbb1c8f78d0a2a0006490a044a118fafbe2291,True,True,0x5a2c9d871f5ac6f06f2045ab06995a9556e86fbc,token-manager,0xccc818072b936a06fdf285018b661cd7a88ea7e0,mainnet
0x01fdf8f36e57006aa5f37d4dc558790ddb44eda0,False,True,0x2dab32a4befc9cd6221796ece92e98137c13647a,finance,0x777b415f3eba0e475e1b0d00bd0f92e6a603b699,mainnet
0x01fe2a32ff816f050fc4a3a37c47d31da5f7ec45,True,True,0x12ccf2830f54b865f6d97aa0bc18897baec02185,voting,0x22aa72b16ab19c57e17686b785051711c68859be,mainnet
0x02017d9c192818733440d04b5646fb860155ea64,False,True,,kernel,0x02017d9c192818733440d04b5646fb860155ea64,mainnet
0x0205e3a67be0a8fac5325f695f34ade9ffa12dca,False,True,,acl,0x289b52aafc188ef3503d1eb949c0b869ce1ba860,mainnet
0x020c16745c24d42970880b4c4166a0e297cfbd3b,False,False,,evm-script-registry,0x63fe79039df135eda34804b4d52c8747b5330bd5,mainnet
0x020d671d4f7db471423f010ab0ff65dd33750078,True,True,0x12ccf2830f54b865f6d97aa0bc18897baec02185,voting,0xd0f1cdd57c054372b6d46c781b0c70ab44708e9d,mainnet
0x020e1532c4bf65d9e5cb9651b121e192943d4f54,False,True,0xe73671913a7860c0fbdc3987871c1eff732916bf,vault,0x55d2372617e1904c3342062f8f6b2353003731fd,mainnet
0x020e1de404621c9f8237b3d47067be601ddd0be2,False,True,0x2dab32a4befc9cd6221796ece92e98137c13647a,finance,0xff6ca8be2e3b7727d92f1d057a86e80ebfb4452a,mainnet
0x0210a08c6f1eb0c8832bd49543f5926e4e2edc78,False,True,0x5d47d1786d68c91c43ac21b3a9e485cac2b50644,address-book,0xa0a168545ed8246926449d7f0128d4202b07c728,mainnet
0x021e5147c752e3cdade85d72be3749988b43649b,False,False,,evm-script-registry,0xc9c69ac969fc2ccd457da62e30b428b29e33a62d,mainnet
0x022b20b63ef1b67c8321c622aa3114c26cff4888,False,True,0x2dab32a4befc9cd6221796ece92e98137c13647a,finance,0x0d1f0854bdbaa1f8c50dd4115d74680154a07410,mainnet
0x022e83819a27aebc613c5428a096bf17318d3393,False,True,,kernel,0x022e83819a27aebc613c5428a096bf17318d3393,mainnet
0x022f94b82bccb4a801784b49c3c6f7b7e63e5efe,False,True,,acl,0x3cf6472ebbb5c7e34720d96106d04f8ab2b140de,mainnet
0x022fd42a494e0f9e00960d1becc5a1bbed4b528a,False,True,,kernel,0x022fd42a494e0f9e00960d1becc5a1bbed4b528a,mainnet
0x023809ce179505b88d4aad374635eb72db00ab1f,True,True,0x5a2c9d871f5ac6f06f2045ab06995a9556e86fbc,token-manager,0x747f902290fb015a9c83d0862cbe0666813492e2,mainnet
0x0238b700562c57f69a8f950fc17d3e628a910d55,True,True,0x5a2c9d871f5ac6f06f2045ab06995a9556e86fbc,token-manager,0x9d4dfc099f9b53c4f9dfe8944680733fd739355f,mainnet
0x023a712ca2c26c452b5d41dd9ca9e514f74fa7a6,True,True,0x12ccf2830f54b865f6d97aa0bc18897baec02185,voting,0xb8bbf0ca36176894b02d9f8a7666eba3ca5edbd3,mainnet
0x023ed1402a98a83d4ce75eeee3f73a181ebc749d,False,True,,acl,0x2245abc754819a065a22fc625225db2558da071d,mainnet
0x0248e8b9e85c8d65c38ab3050f16f56534ea6fc9,True,True,0x52ac38791ef1561b172ca89d7115f178d058e57b,agent,0xb4752c4ebb059dacf2c041e2af0c29a11933ff17,mainnet
0x024ccd1fb559aace3b6f4107db5827924867b014,False,True,0x0a9be50c24f8536fa11d17a77d0baa4290f720fc,projects,0x02b2517e5fe5e87263f5ddfeaac21c0d7395fc05,mainnet
0x024cf610eac2ff6f47b677e7eb72f4eb462107b0,False,True,0x5cc4b3ee1ca961e9d38c514b3545d23e1da7fc30,compound,0xd8bd4c3ea0e757db6016e2542bc4b2ec7624711a,mainnet
0x0250d281bb7a4df6af3d5b593a4b31f7340d627f,False,True,,acl,0xcb2200a527069f0c300d9efffd4a88149c6203b2,mainnet
0x0273aae1c17cbdb56ed4f5c3e54864b0825d8778,True,True,0x5a2c9d871f5ac6f06f2045ab06995a9556e86fbc,token-manager,0x94a3d4ec52b6749da62b5c9f109ce5e3d889eed8,mainnet
0x027424f6980c992c0a9be53e526d0cf30537a666,False,True,,acl,0x4c40827b8b80d5f7604cb4ceacee05f82aaf5531,mainnet
0x0277390f12b88abafc05fa05d788195ca4d554e1,False,True,0x816743e6f7465ccf0b3fdd93ea9a3739e88696ed,redemptions,0xbbd8f6287edd5dad22bcfbb6f08c7bf2e5adecef,mainnet
0x0278dee1bdf2d3d8fd1b3779e68a3ef9c94c213e,False,True,,acl,0xec5e193d7ea3f7ab14e087022856c17bf7a8e8cd,mainnet
0x02795e074d86d29f0664104e344284d53909313c,True,True,0xb64a898aa313e8e40b4ce16e964f0120e9fc5ee4,dandelion-voting,0x2877d44c894435d374b77a2789714824b021f3fb,mainnet
0x028677ee4ebe2525b515bd1db8cdf748290d29ee,False,True,,kernel,0x028677ee4ebe2525b515bd1db8cdf748290d29ee,mainnet
0x028c4725a0c4391dcd1be6619cda12899d20a4d0,True,True,0xd461886059dc6a06dc052474ac9bc2fd172465db,dot-voting,0x68eadb412b491f7484b23316316a580a9cd8385b,mainnet
0x028c4803d1d90e9bd59de6439eebcb2976c6864c,False,True,0x2dab32a4befc9cd6221796ece92e98137c13647a,finance,0x0ab2381e84a8e854dbb6c20e07cd31c7b427c4dc,mainnet
0x028e7a8c1c610da10d8b4b34a5c35dc95bf4fc82,False,True,0x2dab32a4befc9cd6221796ece92e98137c13647a,finance,0x84ab9d23ca5b77e1a489c5622d72cbe2df77b89c,mainnet
0x028f22e355472df17447ea3c05fd0d2503ed8a83,False,True,,acl,0xd53c9447f4a19ed8ab26793e74bb752bb8d5404b,mainnet
0x02914739e1c07a57939b75792f27f1afab832b1e,True,True,0x5a2c9d871f5ac6f06f2045ab06995a9556e86fbc,token-manager,0xb8720bae5f8c12d66b53ae917389cfc20d626d71,mainnet
0x029430267feaabfe2c2f7f56be4e300b5b96b2eb,False,True,0x2dab32a4befc9cd6221796ece92e98137c13647a,finance,0xe914f6185ecc3f600b2f44270725287405ebb0bf,mainnet
0x0298cfdfe99d78142ae7a1ba499be9cb88b997c6,False,True,0xe73671913a7860c0fbdc3987871c1eff732916bf,vault,0xc8d583298fdbbd0cc29a2f2b61443cae375117c3,mainnet
0x029d67c60bbd27d4de3dc6aa1a97cd55b2138e38,True,True,0x12ccf2830f54b865f6d97aa0bc18897baec02185,voting,0xab2ac3580c3ce12ae9c345c3cc90057afa243ecb,mainnet
0x02aa4889385d38c9055b6a6a5d70bc81684128d1,False,True,,acl,0xbe86ac359c59cd8ebbaa2795f569b797b61439dd,mainnet
0x02ac5a4b1354ea088dc97c095070b22e06aa1a83,False,True,0x0a9be50c24f8536fa11d17a77d0baa4290f720fc,projects,0x6a373a314615a2813f95c17042de21176a860d80,mainnet
0x02b2517e5fe5e87263f5ddfeaac21c0d7395fc05,False,True,,kernel,0x02b2517e5fe5e87263f5ddfeaac21c0d7395fc05,mainnet
0x02b32468c7d49d24c2e6abeead7bb49ea0cecd6d,True,True,0x12ccf2830f54b865f6d97aa0bc18897baec02185,voting,0x10cfa48fe311e4c3f5f0f4bc0a7d1ef26e963a80,mainnet
0x02b3f3f37678d52a1c11c36b9388872dceea0541,False,True,,kernel,0x02b3f3f37678d52a1c11c36b9388872dceea0541,mainnet
0x02b595d51a10953348c68e2c210061e93ee9c724,False,True,,acl,0x82b3403a8caa19f996d656a605ca555fc3c797de,mainnet
0x02c1d963c1a2342d690971b6aa696e12ff165bb8,False,False,,evm-script-registry,0x379a0c29485eae576885f460585e005ee56bf82e,mainnet
0x02cb22bee7d5900218a61bc143e9a7121081ed66,True,True,0x5a2c9d871f5ac6f06f2045ab06995a9556e86fbc,token-manager,0x3ac2173a7ecf228676f4dc46f214999771ecb923,mainnet
0x02ceafcad20ad1156bd46d02c35c3b3c6a3ee299,True,True,0x5a2c9d871f5ac6f06f2045ab06995a9556e86fbc,token-manager,0xf5835a0196f772f8f9f346dc6ce0c8b745a1a85b,mainnet
0x02debd25cbf2cf14734f0eb7261a6cc312365d3c,False,True,0xe73671913a7860c0fbdc3987871c1eff732916bf,vault,0xa2f57b2564d63a8bc7f10a7ad56e8cd8d12f8b14,mainnet
0x02e48c43e9b743a16a9f642691668e585bf3acf7,True,True,0x5a2c9d871f5ac6f06f2045ab06995a9556e86fbc,token-manager,0x855a893ed129a44e47fef2f545c88f94c41a0b19,mainnet
0x02e59535d406e862590350adcf4ca587077d9029,False,True,0x2dab32a4befc9cd6221796ece92e98137c13647a,finance,0xb59c178fc2340d44d6620b6debadee2b7875b166,mainnet
0x02ee1e4a3291b3331d7239230b91883db272a3d7,False,True,,kernel,0x02ee1e4a3291b3331d7239230b91883db272a3d7,mainnet
0x02fed1fdd08c177edec5b1de76978fe92dc6a2d9,True,True,0x5a2c9d871f5ac6f06f2045ab06995a9556e86fbc,token-manager,0x19f40fb541c2ae82ae7ea7fc787b4265cec2aece,mainnet
0x0315ccd36096ab71f45e479ed6e7c6fb0e6148ea,False,True,,kernel,0x0315ccd36096ab71f45e479ed6e7c6fb0e6148ea,mainnet
0x03202f61dd0ecb3804a480b72f16442f2eada16b,True,True,0x5a2c9d871f5ac6f06f2045ab06995a9556e86fbc,token-manager,0x437fd7a756a82b0ba00598c30b3ce866b3f10378,mainnet
0x03214e599fb441e6b10754eff33e0e55aaca5651,False,False,,evm-script-registry,0x3b20e426413ec06cedf1674e1bb671b6bf8cfd9b,mainnet
0x0321ceb2acbb46fdb3ad74cfcb4170d80e73280f,False,True,0xe73671913a7860c0fbdc3987871c1eff732916bf,vault,0x022e83819a27aebc613c5428a096bf17318d3393,mainnet
0x03294671deb22d0abd5bec5fcdb030008990540e,False,True,,kernel,0x03294671deb22d0abd5bec5fcdb030008990540e,mainnet
0x032bea0dcabd5b70e9d6272ba78cb6c603b75544,True,True,0xd461886059dc6a06dc052474ac9bc2fd172465db,dot-voting,0xecc46fdff8723333a4c31b2b86c442e52617e96a,mainnet
0x0337bf59cce4231c3355304994290160ab0355e6,False,False,,evm-script-registry,0xd235dd56a810435dc16d94b8a0d6b83453efab3e,mainnet
0x033d9087bf59b33c66373903a38e2000f223fcd7,False,True,0xe73671913a7860c0fbdc3987871c1eff732916bf,vault,0xddf60fa1500d5702bf3acc18cd773d6adf9fe823,mainnet
0x033ea87a661aa27ab5fe05c5215ddaa6df350b16,False,True,0xe73671913a7860c0fbdc3987871c1eff732916bf,vault,0xc717040685fcad83bdcb56867c08ce8f61018ab0,mainnet
0x033eedc3b4b2aedfea5ce5dd9eb015141c3531ad,False,True,0x2dab32a4befc9cd6221796ece92e98137c13647a,finance,0xac7897590ed464e7ec1007122820918535ac323f,mainnet
0x033f712992f1adf45e04fca1122eec4ab8f2f838,True,True,0xd461886059dc6a06dc052474ac9bc2fd172465db,dot-voting,0x4438655aa0c398bce60f0e9f4a55b38099f4555d,mainnet
0x0344c3ba6b4016d676be1369f320fd3e01180cc9,False,True,0xe73671913a7860c0fbdc3987871c1eff732916bf,vault,0xd8e0228d262cc99280697c37eda1e7ef653a2619,mainnet
0x0351c4267b2b60f7571b015a77601260d099b298,True,True,0x5a2c9d871f5ac6f06f2045ab06995a9556e86fbc,token-manager,0xa34b3e2f0315570e203b26adf241ccfdb33aaf0c,mainnet
0x035364a14a2411fc227fa42b83b06390ada62def,True,True,0x12ccf2830f54b865f6d97aa0bc18897baec02185,voting,0x66dbf9788d98752ba2b57c13c71e9d5f6553ee21,mainnet
0x0360498dd713fd0f896a4254cdcadd66993de092,False,True,0x2dab32a4befc9cd6221796ece92e98137c13647a,finance,0x7092aebbcd86bc499805cf7fb5189b4c2581658d,mainnet
0x036a64e19b61e39b6b9d518a50901a7f48d9aa48,False,True,0x2dab32a4befc9cd6221796ece92e98137c13647a,finance,0xc076e466f619f72b9c466d6185f66899b57411bf,mainnet
0x036b9220331e8cf93725e9099b420b11e94f7056,True,True,0x5a2c9d871f5ac6f06f2045ab06995a9556e86fbc,token-manager,0x26099006ddc6675aaaab1c6c7ea05b17873fb260,mainnet
0x036d4566e43d3e5fac4b00ff5a311a5c0b69e9b3,False,True,0xe73671913a7860c0fbdc3987871c1eff732916bf,vault,0xe9aec07cf3a01acda8a03118ae31eb0c00fbdab9,mainnet
0x036f91ba6a10ea93227f94855cd204fdc55ccf41,True,True,0x12ccf2830f54b865f6d97aa0bc18897baec02185,voting,0xa76bf5dab0b72b6028ac26d986da73d5d9dfea0c,mainnet
